Transaction_ID;Fecha_Venta;Cliente_Nombre;Ciudad_Origen;Categoria_Producto;Unidades_Vendidas;Precio_Unitario_USD;Descuento_Aplicado
TXN-14656;2025/07/05;Acme SAS;Cali;Oficina;22;300.83;0.28
TXN-14657;2026/03/01;Edu Corp;Bucaramanga;Servicios;36;1128.48;0.01
TXN-14658;2025/08/28;Eco Group;Cali;Software;20;300.53;0.11
TXN-14659;2025/02/03;Neo Systems;Bucaramanga;Oficina;56;782.36;0.24
TXN-14660;2026/01/05;Tech Corp;Bucaramanga;Electrónica;44;33.53;0.28
TXN-14661;2024/05/30;Tech Corp;Medellín;Mobiliario;2;1437,99;0.14
tx_ 14662;2025/03/07;Acme SAS;Bogota ;Electrónica;46;866.96;N/A
TXN-14663;2025/09/18;Global Trade;Bucaramanga;Oficina;11;402.48;0.18
TXN-14664;2026/11/28;Tech Corp;Medellín;Mobiliario;19;800.05;0.11
TXN-14665;2026/12/08;Tech Corp;Bogotá;Oficina;65;1197.69;0.08
TXN-14666;2025/11/18;Edu Corp;Barranquilla;Mobiliario;42;487.2;0.25
TXN-14667;2025/12/11;Tech Corp;Barranquilla;Servicios;89;453.89;0.04
TXN-14668;2024/07/29;Bio Health;Bucaramanga;Electrónica;20;507.88;0.14
TXN-14669;2024/05/09;Neo Systems;Cali;Mobiliario;33;1128.91;0.06
TXN-14670;2024/05/14;Acme SAS;Medellín;Software;82;35.84;0.15
TXN-14671;2025/02/27;Bio Health;Bucaramanga;Oficina;44;501.14;0.02
TXN-14672;2026/08/04;Neo Systems;Bogotá;Oficina;87;1041.86;0.19
TXN-14673;2026/04/10;Bio Health;Cali;Electrónica;56;1490.64;0.21
TXN-14674;2024/03/07;Acme SAS;Bucaramanga;Servicios;54;429.53;0.14
TXN-14675;2026/12/18;Neo Systems;Barranquilla;Mobiliario;76;1028.35;0.1
TXN-14676;2025/08/30;Global Trade;Medellín;Oficina;29;1336.49;0.21
TXN-14677;2025/04/04;Neo Systems;Cali;Mobiliario;62;1232.99;0.16
TXN-14678;2025/10/05;Tech Corp;Bucaramanga;Oficina;22;295.57;0.04
TXN-14679;2024/09/25;Neo Systems;Bucaramanga;Oficina;10;789.73;0.2
TXN-14680;2025/05/05;Tech Corp;Bogotá;Software;67;397.43;0.1
TXN-14681;2026/11/11;Bio Health;Cali;Mobiliario;71;423.66;0.18
TXN-14682;2024/10/18;Edu Corp;Barranquilla;Mobiliario;19;965.35;0.04
TXN-14683;2024/02/24;Edu Corp;Bucaramanga;Mobiliario;27;801.83;0.25
TXN-14684;2025/10/21;Neo Systems;Medellín;Servicios;38;771.64;0.13
TXN-14685;2026/01/04;Neo Systems;Bucaramanga;Software;62;429.44;0.01
TXN-14686;2025/08/06;Bio Health;Medellín;Oficina;75;96.84;0.22
tx_ 14687;2025/07/23;Global Trade;bogota;Mobiliario;78;1440.87;0.27
TXN-14688;23-12-2024;Eko Group;Bogota ;Sftware;100;325,07;0.2
TXN-14689;2026/08/25;Global Trade;Bogotá;Oficina;50;691.67;0.26
TXN-14690;2025/11/24;Neo Systems;Medellín; Servicios ;93;1374.58;0.11
TXN-14691;2026/08/03;Acme SAS;Bogotá;Electrónica;78;1033.08;0.09
TXN-14692;2026/05/20;Edu Corp;Barranquilla;Electrónica;78;693.63;0.26
TXN-14693;2026/09/11;Tech Corp;Bogotá;Electrónica;32;1159.23;0.29
TXN-14694;2026/08/19;Acme SAS;Cali;Electrónica;6;518.66;0.15
TXN-14695;2024/09/16;Bio Health;Bogotá;Oficina;46;829.3;0.26
TXN-14696;2026/03/06;Tech Corp;Barranquilla;Mobiliario;76;1361.64;0.29
TXN-14697;2024/10/03;Acme SAS;Cali;Oficina;80;928.6;0.17
TXN-14698;2024/06/04;Acme SAS;Cali;Servicios;47;717.21;0.05
TXN-14699;2025/11/17;Bio Health;Medellín;Mobiliario;10;452.93;0.3
TXN-14700;2024/03/19;Tech Corp;Cali;Oficina;77;742.46;0.27
TXN-14701;2024/10/23;Tech Corp;Bogotá;Oficina;71;460.58;0.03
TXN-14702;2024/09/30;Edu Corp;Bogotá;Oficina;81;20.9;0.3
TXN-14703;;Bio-Health; Bogo-ta;Oficina;12;892.33;0.16
TXN-14704;;Tech Corp;bogota;Software;9;1284.31;0.18
TXN-14705;2024/10/24;Tech Corp;Barranquilla;Mobiliario;57;303.51;0.03
TXN-14706;2026/03/20;Edu Corp;Bogotá;Servicios;65;1473.5;0.01
tx_ 14707;2026/11/05;Tech Corp;cali;Mobilia;18;332.11;0.03
TXN-14708;2024/04/15;Bio Health;Bogotá;Electrónica;12;638.95;0.19
TXN-14709;2025/06/24;Global Trade;Cali;Servicios;94;584.44;0.1
TXN-14710;2025/09/30;Global Trade;Medellín;Mobiliario;45;780.73;0.12
TXN-14711;2026/08/13;Global Trade;Bucaramanga;Software;89;922.82;0.2
TXN-14712;2025/12/13;Eco Group;Medellín;Oficina;37;1220.85;0.25
TXN-14713;2024/05/30;Acme SAS;Bucaramanga;Oficina;30;109.23;0.28
TXN-14714;2024/12/20;Bio Health;Barranquilla;Electrónica;36;1199.21;0.11
TXN-14715;2024/02/18;Global Trade;Bucaramanga;Oficina;87;221.17;0.23
TXN-14716;2025/02/22;Tech Corp;Bogotá;Software;42;334.5;0.13
tx_ 14717;2025/02/11;Bio Health;Medellin;Mobilia;43;1396.56;0.29
TXN-14718;2024/09/29;Tech Corp;Barranquilla;Electrónica;17;507.52;0.1
TXN-14719;2025/03/25;Neo Systems;Medellín;Mobiliario;69;299.91;0.28
TXN-14720;2025/10/07;Neo Systems;Bucaramanga;Electrónica;91;545.72;0.04
TXN-14721;2026/04/02;Global Trade;Bogota ;Servicios;44;978.76;0.2
TXN-14722;2024/06/28;Acme SAS;Barranquilla;Servicios;26;1465.65;0.03
TXN-14723;2025/11/11;Tech Corp;Barranquilla;Electrónica;97;736.92;0.21
TXN-14724;2024/05/03;Tech Corp;Barranquilla;Mobiliario;23;324.33;0.03
TXN-14725;2026/12/08;Eco Group;Barranquilla;Electrónica;68;1356.27;0.03
TXN-14726;2025/03/25;Edu Corp;Bucaramanga;Mobiliario;53;858.19;0.1
TXN-14727;2025/02/08;Edu Corp;Cali;Software;98;1351.9;0.02
TXN-14728;2025/06/27;Bio Health;Bucaramanga;Mobiliario;69;1434.81;0.04
TXN-14729;2025/12/19;Bio Health;Barranquilla;Electrónica;86;1050.95;0.08
TXN-14730;2024/05/24;Neo Systems;Medellín;Servicios;80;457.33;0.15
TXN-14731;2024/09/01;Global Trade;Cali;Software;25;641.07;0.26
TXN-14732;2025/03/15;Edu Corp;Cali;Servicios;35;391.84;0.01
TXN-14733;2025/01/21;Eco Group;Bogotá;Servicios;4;387.91;0.01
TXN-14734;2025/08/04;Eco Group;Bogotá;Electrónica;48;519.59;0.26
TXN-14735;2026/09/08;Neo Systems;Bucaramanga;Electrónica;16;262.13;0.1
TXN-14736;2026/03/22;Tech Corp;Cali;Oficina;65;1232.84;0.13
TXN-14737;2024/06/11;Tech Corp;Bogotá;Mobiliario;3;1369.01;0.26
TXN-14738;2026/05/23;Global Trade;Barranquilla;Servicios;68;606.09;0.12
TXN-14739;2026/04/28;Neo Systems;Medellín;Servicios;2;714.14;0.2
TXN-14740;2026/05/15;Global Trade;Bucaramanga;Electrónica;77;61.01;0.09
TXN-14741;2024/11/15;Bio Health;Barranquilla;Oficina;41;1190.33;0.09
TXN-14742;2025/09/29;Edu Corp;Barranquilla;Oficina;56;1303.25;0.03
TXN-14743;2024/06/20;Edu Corp;Bucaramanga;Oficina;30;1288.17;0.12
TXN-14744;2025/09/13;Acme SAS;Barranquilla;Servicios;37;655.33;0.02
TXN-14745;;tech corp;Cali;Software;91;96,12;0.02
TXN-14746;2025/04/03;Tech Corp;Bogotá;Software;92;1055.76;0.05
TXN-14747;2024/02/14;Acme SAS;Bucaramanga;Oficina;71;1440.53;0.07
TXN-14748;2026/06/14;Global Trade;Bucaramanga;Software;40;679.37;0.17
TXN-14749;2026/07/13;Neo Systems;Barranquilla;Servicios;86;1017.8;0.16
TXN-14750;2024/05/23;Acme SAS;Bogotá;Software;84;648.18;0.04
TXN-14751;2024/07/07;Neo Systems;Bucaramanga;Servicios;74;1217.82;0.26
tx_ 14752;03-10-2026;EduCorp;Bucaramanga;Servicios;29;358.19;0.19
tx_ 14753;2024/11/24;tech corp;cali;Electrónica;31;133,69;N/A
TXN-14754;2025/11/09;Acme SAS;Medellín;Software;80;1169.44;0.28
TXN-14755;2026/04/08;Acme SAS;Barranquilla;Mobiliario;48;50.54;0.28
TXN-14756;2026/12/07;Eco Group;medeLLin;Mobiliario;95;406.82;0.22
TXN-14757;2025/02/26;Neo Systems;Bogotá;Electrónica;30;15.53;0.15
TXN-14758;2024/07/21;Eco Group;Bucaramanga;Oficin ;99;848.48;0.23
TXN-14759;04-08-2024;Global Trade;Bogotá;Mobilia;21;957,96;0.08
TXN-14760;2024/05/09;Bio Health;Barranquilla;Mobiliario;9;582.22;0.21
TXN-14761;2026/06/24;Neo Systems;Cali; Servicios ;22;609.14;0.04
TXN-14762;2025/01/27;Bio Health;Medellín;Software;36;627.19;0.25
TXN-14763;2024/12/28;Edu Corp;Medellín;Oficina;61;1291.57;0.2
TXN-14764;2024/05/23;Eco Group;Barranquilla;Oficina;14;326.39;0.2
TXN-14765;2025/01/27;Bio Health;Barranquilla;Servicios;24;1060.0;0.19
TXN-14766;2026/11/08;Edu Corp;Barranquilla;Servicios;7;129.89;0.08
TXN-14767;2026/05/11;Tech Corp;Medellín;Electrónica;21;931.0;0.23
TXN-14768;2024/11/20;Neo Systems;Bogotá;Software;96;36.13;0.22
TXN-14769;2025/03/23;Acme SAS;Cali;Servicios;38;725.58;0.09
TXN-14770;2024/07/21;Edu Corp;Bogotá;Servicios;22;826.46;0.29
TXN-14771;2025/01/24;Acme SAS;Bogotá;Mobiliario;46;1361.83;0.26
TXN-14772;2025/06/11;Neo Systems;Medellín;Mobiliario;99;1024.42;0.22
TXN-14773;2024/03/26;tech corp;Bogotá;Software;85;846.7;0.08
TXN-14774;2025/07/20;Tech Corp;Bogotá;Mobiliario;36;432.99;0.21
TXN-14775;2024/12/09;Neo Systems;Barranquilla;Oficina;38;828.92;0.13
TXN-14776;2025/04/04;Edu Corp;Bogotá;Software;70;1199.43;0.07
TXN-14777;2025/06/23;Tech Corp;Medellín;Electrónica;79;414.3;0.15
TXN-14778;2024/06/10;Acme SAS;Medellín;Electrónica;99;1149.09;0.17
TXN-14779;2025/06/12;Bio Health;Cali;Oficina;45;396.83;0.02
TXN-14780;2026/09/26;Edu Corp;Bucaramanga;Electrónica;9;273.13;0.05
TXN-14781;2024/03/30;Neo Systems;Barranquilla;Oficina;79;437.78;0.21
TXN-14782;2025/03/30;Bio Health;Bucaramanga;Servicios;9;240.79;0.22
TXN-14783;2024/01/24;Acme SAS;Bucaramanga;Electrónica;14;75.48;0.27
tx_ 14784;2025/09/03;Bio Health;Barranquilla;Servicios;32;373.35;0.08
TXN-14785;2025/11/04;Global Trade;Medellín;Servicios;9;1332.46;0.04
TXN-14786;2025/07/11;Bio Health;Bucaramanga;Electrónica;97;1130.01;0.04
TXN-14787;13-08-2025;Eko Group;Barranquilla;Servicios;88;603.22;0.09
TXN-14788;2025/08/28;Tech Corp;Cali;Software;20;330.32;0.06
TXN-14789;27-10-2025;EduCorp;Barranqilla;Mobiliario;60;893.58;0.04
TXN-14790;2025/09/02;Edu Corp;Barranquilla;Software;5;902.71;0.15
TXN-14791;2024/02/28;Global Trade;Bucaramanga;Mobiliario;83;961.78;0.03
TXN-14792;2025/03/07;Acme SAS;Medellín;Servicios;61;229.82;0.1
TXN-14793;2026/12/07;Neo Systems;Medellín;Electrónica;54;681.25;0.27
TXN-14794;2025/03/31;Tech Corp;Bogotá;Mobiliario;38;1310.89;0.29
TXN-14795;2025/01/15;Neo Systems;Bucaramanga;Oficina;94;1378.91;0.16
TXN-14796;2025/05/30;Bio Health;Barranquilla;Electrónica;58;337.43;0.25
TXN-14797;2025/02/23;Bio Health;Bogotá;Software;42;695.87;0.3
TXN-14798;2024/09/29;Tech Corp;Bucaramanga;Servicios;1;60.41;0.15
TXN-14799;2024/01/23;Global Trade;Bucaramanga;Software;71;929.87;0.12
TXN-14800;2026/02/22; Global trade;bogota;Sftware;53;422.52;0.21
TXN-14801;2025/11/17;Global Trade;Bucaramanga;Mobiliario;91;1145.0;0.14
TXN-14802;2026/10/03;Neo Systems;Bogotá;Servicios;92;677.93;0.23
TXN-14803;2026/02/21;N3o Systems;Barranquilla;Electrónica;62;458.18;0.13
TXN-14804;2026/05/24;Global Trade;Cali;Electrónica;74;217.89;0.08
TXN-14805;2024/02/29;Edu Corp;Bucaramanga;Software;84;1009.01;0.11
TXN-14806;2026/08/25;Global Trade;Bucaramanga;Software;98;1448.18;0.08
TXN-14807;2025/01/19;Edu Corp;Barranquilla;Electrónica;95;862.52;0.04
tx_ 14808;;Tech Corp; Bogo-ta;Mobilia;10;1029.03;0.28
TXN-14809;2025/12/17;Tech Corp;Barranquilla;Electrónica;82;995.45;0.18
TXN-14810;2026/02/04;Neo Systems;Bucaramanga;Electrónica;36;49.16;0.03
TXN-14811;2025/06/29;Neo Systems;Barranquilla;Oficina;47;660.46;0.16
TXN-14812;2026/06/29;Global Trade;Barranquilla;Oficina;23;60.67;0.29
TXN-14813;2024/06/07;Global Trade;Bogotá;Software;80;1474.41;0.2
TXN-14814;2026/06/29;Eco Group;Medellin;Mobilia;54;630.96;0.16
TXN-14815;19-07-2025;Neo Systems;Barranquilla;Servicios;14;1144.73;0.22
TXN-14816;2026/08/31;Bio Health;Barranquilla;Servicios;87;81.54;0.01
TXN-14817;2025/12/03;Neo Systems;Bogotá;Servicios;72;1023.43;0.06
TXN-14818;2025/11/04;Global Trade;Cali;Mobiliario;19;250.47;0.08
TXN-14819;2025/08/27;Global Trade;Bogota ;Software;-17;777.49;0.19
TXN-14820;2026/11/08;Acme SAS;Cali;Oficina;82;967.97;0.09
TXN-14821;2024/02/17;Edu Corp;Medellín;Oficina;30;1180.54;0.14
TXN-14822;22-11-2026;Neo Systems;bogota;Servicios;33;749.4;0.19
TXN-14823;2025/09/16;Bio Health;Cali;Electrónica;3;530.54;0.29
TXN-14824;2024/08/28;Bio Health;Bogotá;Servicios;83;237.81;0.12
TXN-14825;2025/08/22;Eco Group;Cali;Servicios;69;997.53;0.21
TXN-14826;2024/03/16;Acme SAS;Medellín;Electrónica;83;1427.3;0.14
TXN-14827;2024/10/04;Neo Systems;Medellín;Software;83;1477.2;0.06
TXN-14828;2025/09/14;Bio Health;Bucaramanga;Mobiliario;39;718.7;0.14
TXN-14829;2024/01/05;Tech Corp;Bucaramanga;Oficina;42;352.57;0.1
TXN-14830;2024/03/16;Bio Health;Bogotá;Oficina;41;1085.14;0.05
TXN-14831;2026/10/31;Edu Corp;Medellín;Software;38;630.56;0.18
TXN-14832;2024/06/07;Eco Group;Cali;Servicios;10;897.24;0.03
TXN-14833;2025/01/03;Global Trade;Bogotá;Oficina;66;1458.28;0.15
TXN-14834;2026/10/27;Bio Health;Medellín;Mobiliario;9;1183.37;0.14
TXN-14835;2026/10/16;Eco Group;Bucaramanga;Oficina;94;1317.89;0.2
TXN-14836;2025/12/19;Tech Corp;Barranquilla;Servicios;63;1477.32;0.17
TXN-14837;2025/07/24;tech corp;Bucaramanga;Mobilia;49;261.5;N/A
TXN-14838;2025/02/21;Eco Group;Cali;Software;31;477.52;0.26
TXN-14839;2024/02/21;Edu Corp;Medellín;Servicios;43;1267.81;0.24
TXN-14840;2026/02/15;Eco Group;Bogotá;Software;87;190.7;0.08
TXN-14841;2026/01/02;Global Trade;Barranquilla;Mobiliario;42;901.57;0.24
TXN-14842;2024/03/04;Neo Systems;Barranquilla;Servicios;92;490.28;0.24
TXN-14843;2026/06/10;Edu Corp;Bogotá;Software;15;664.64;0.27
TXN-14844;2026/04/17;Tech Corp;Bucaramanga;Electrónica;78;1360.45;0.05
TXN-14845;2026/01/02;Edu Corp;Cali;Electrónica;61;394.42;0.15
TXN-14846;2026/09/04;tech corp;BGA;Servicios;16;1248,44;0.22
TXN-14847;2026/10/27;Global Trade;Barranquilla;Oficina;15;544.37;0.28
TXN-14848;2025/05/29;Tech Corp;Bucaramanga;Mobiliario;85;842.74;0.05
TXN-14849;2025/08/21;Neo Systems;Medellín;Oficina;38;847.67;0.21
TXN-14850;2025/06/12;Eco Group;Barranquilla;Software;80;115.23;0.18
TXN-14851;2025/04/20;Bio Health;Bucaramanga;Servicios;73;1251.58;0.2
TXN-14852;2024/07/12;Acme SAS;Cali;Electrónica;72;877.6;0.06
TXN-14853;2025/10/16;Edu Corp;Barranquilla;Servicios;46;1253.31;0.13
TXN-14854;2025/09/30;Acme SAS;Medellín;Oficina;76;340.45;0.21
TXN-14855;16-02-2025;Tech Corp;Medellín;Electrónica;32;1293.73;N/A
TXN-14856;2026/04/30;Tech Corp;Cali;Servicios;89;1393.1;0.17
TXN-14857;2024/10/02;Acme sas ;Barranquilla;Mobilia;-41;140.17;0.1
TXN-14858;2026/11/12;Eco Group;Barranquilla;Oficina;73;660.37;0.17
TXN-14859;2024/07/03;Global Trade;Cali;Software;12;803.73;0.18
TXN-14860;2026/01/23;Eko Group;Barranquilla;electronica;80;535.88;0.09
tx_ 14861;2024/08/22;Eko Group;cali;Servicios;64;836,11;0.06
TXN-14862;2025/05/31;Acme sas ;bogota;Software;14;1164.93;0.01
TXN-14863;2025/01/23;Bio Health;Medellín;Oficina;43;459.04;0.12
TXN-14864;2024/03/31;Neo Systems;Medellín;Oficina;79;1175.19;0.25
TXN-14865;2024/12/31;Neo Systems;Barranquilla;Oficina;39;811.48;0.17
TXN-14866;2026/08/30;Tech Corp;Barranquilla;Software;25;744.93;0.07
TXN-14867;2024/09/11;Edu Corp;Bucaramanga;Servicios;98;1375.47;0.12
TXN-14868;2026/01/01;Tech Corp;Bucaramanga;Mobiliario;84;529.49;0.0
TXN-14869;2024/07/22;N3o Systems;Barranqilla;Electrónica;63;1462.57;0.23
TXN-14870;2025/08/21;Acme SAS;Bogotá;Mobiliario;9;476.89;0.03
TXN-14871;2026/08/23;Tech Corp;Bogotá;Electrónica;21;880.75;0.09
TXN-14872;2024/01/12;Eco Group;Medellín;Software;3;668.45;0.12
TXN-14873;2026/10/28;Neo Systems;Barranquilla;Software;74;156.88;0.01
TXN-14874;2026/08/15;Global Trade;Bogotá;Servicios;21;1244.91;0.09
TXN-14875;2026/06/02;Neo Systems;Bogotá;Servicios;58;297.68;0.14
TXN-14876;2025/01/07;Global Trade;Barranquilla;Servicios;92;777.82;0.23
TXN-14877;08-01-2025;Acme sas ;Bucaramanga;Oficin ;65;586.54;0.06
TXN-14878;2026/10/26;Edu Corp;Bogotá;Software;7;894.28;0.06
TXN-14879;2025/10/01;Tech Corp;Bogotá;Oficina;55;270.69;0.27
TXN-14880;2024/01/15;Tech Corp;Cali;Servicios;90;570.17;0.16
TXN-14881;2025/06/28;Edu Corp;Bucaramanga;Oficina;59;1305.97;0.02
TXN-14882;2025/04/30;Acme SAS;Medellín;Electrónica;94;1469.06;0.1
TXN-14883;2024/04/13;Bio Health;Barranquilla;Oficina;57;1141.49;0.21
TXN-14884;2024/09/19;Bio-Health;Barranquilla;Electrónica;67;650.04;0.14
tx_ 14885;11-03-2026;Bio Health;Bucaramanga;Mobilia;12;288.47;0.15
TXN-14886;;Eco Group;bogota;Oficin ;19;565.28;0.28
TXN-14887;2026/01/04;Global Trade;Bucaramanga;Mobiliario;46;402.46;0.03
TXN-14888;2026/11/04;Bio Health;Barranquilla;Servicios;66;137.38;0.27
TXN-14889;2024/04/09;Edu Corp;Cali;Mobiliario;38;1090.53;0.1
TXN-14890;2025/02/23;Neo Systems;Medellín;Software;16;1298.18;0.08
TXN-14891;03-06-2024;Acme SAS;cali;Mobilia;64;520.26;0.15
TXN-14892;2025/03/29;Eco Group;Bucaramanga;Oficina;29;426.31;0.16
TXN-14893;2025/08/08;Tech Corp;Barranquilla;Servicios;85;473.01;0.13
TXN-14894;2026/07/23;Bio Health;Barranquilla;Software;45;33.78;0.24
TXN-14895;2026/11/25;tech corp;BGA;Oficin ;93;492.67;0.12
TXN-14896;2026/05/14;Edu Corp;Medellín;Servicios;44;225.26;0.04
TXN-14897;2026/09/30;Acme SAS; Bogo-ta;Mobiliario;84;776.41;0.22
TXN-14898;2026/09/30;Bio Health;Bogotá;Software;12;609.29;0.24
TXN-14899;2025/08/17;Tech Corp;Bucaramanga;Electrónica;8;976.96;0.29
TXN-14900;2025/02/14;Global Trade;Cali;Electrónica;63;508.74;0.15
TXN-14901;2025/02/04;Eco Group;Medellín;Electrónica;92;1256.09;0.2
TXN-14902;2024/11/18;Acme SAS;Cali;Electrónica;15;513.1;0.17
TXN-14903;2025/03/15;Acme SAS;Bogotá;Mobiliario;54;1323.08;0.05
TXN-14904;2026/12/28;Edu Corp;Barranquilla;Electrónica;48;789.7;0.19
tx_ 14905;2026/01/20;N3o Systems;Cali;Oficin ;1;1021.86;0.08
TXN-14906;2025/07/18;Eco Group;Medellín;Electrónica;1;1119.98;0.24
TXN-14907;2025/12/28;Neo Systems;Barranquilla;Servicios;80;13.04;0.12
TXN-14908;2024/10/04;Eco Group;Cali;Software;39;908.6;0.21
TXN-14909;2026/07/11;Tech Corp;Medellín;Servicios;29;1100.29;0.17
TXN-14910;2024/06/09; Global trade;Bogota ;Servicios;8;233.04;N/A
TXN-14911;2026/09/15;Global Trade;Cali;Mobiliario;78;1070.84;0.25
TXN-14912;2024/12/08;Bio Health;Medellín;Software;17;1384.31;0.04
TXN-14913;2026/08/14;Tech Corp;Cali;Electrónica;34;1375.91;0.09
TXN-14914;2025/04/24;Global Trade;Bucaramanga;Software;82;1163.03;0.16
TXN-14915;2024/07/28;Bio Health;Cali;Servicios;3;708.82;0.08
TXN-14916;2025/08/31;Global Trade;Bucaramanga;Software;61;578.12;0.02
TXN-14917;2026/02/19;Acme SAS;Bucaramanga;Servicios;54;1374.0;0.12
TXN-14918;2025/05/16;Edu Corp;Bucaramanga;Oficina;31;1456.32;0.16
TXN-14919;2024/12/13;Global Trade;Medellín;Software;68;279.37;0.03
TXN-14920;2024/05/05;Global Trade;Barranquilla;Electrónica;33;832.51;0.0
TXN-14921;2026/08/04;Eco Group;Cali;Electrónica;92;1114.92;0.23
TXN-14922;2025/10/26;Edu Corp;Medellín;Software;1;307.07;0.21
TXN-14923;2024/03/17;Eco Group;Cali;Software;77;541.78;0.13
TXN-14924;2025/07/24;Edu Corp;Barranquilla;Servicios;64;1370.85;0.03
TXN-14925;2024/10/30;Bio Health;Bogotá;Software;13;1158.39;0.25
TXN-14926;2025/04/02;Acme SAS;Barranquilla;Software;2;1313.58;0.19
TXN-14927;2026/10/31;Eco Group;Cali;Software;30;211.42;0.01
TXN-14928;2024/10/14;Tech Corp;Barranquilla;Software;62;1414.59;0.12
TXN-14929;2026/09/05;Acme SAS;Cali;Software;13;955.66;0.26
TXN-14930;2026/04/23;Eco Group;Bucaramanga;Servicios;2;1338.0;0.15
TXN-14931;;Edu Corp;medeLLin;Oficina;91;70.63;N/A
TXN-14932;2026/03/19; Global trade;Bogotá;Oficin ;99;627,1;0.27
TXN-14933;2026/07/12;Bio Health;Bogotá;Mobiliario;22;530.62;0.12
TXN-14934;2025/04/14;Tech Corp;Barranquilla;Oficina;11;87.94;0.11
TXN-14935;2024/06/22;Neo Systems;Cali;Electrónica;9;412.63;0.17
TXN-14936;2024/05/18;tech corp;bogota;Software;95;298.78;0.13
TXN-14937;;Eco Group; Bogo-ta;Oficina;30;128.07;N/A
TXN-14938;2025/11/22;Edu Corp;Bogotá;Oficina;90;84.74;0.08
TXN-14939;2024/05/30;Tech Corp;Barranquilla;Mobiliario;73;866.62;0.26
TXN-14940;2025/11/11;Edu Corp;Bucaramanga;Servicios;54;389.97;0.09
TXN-14941;2025/04/14;Acme SAS;Medellín;Mobiliario;6;782.47;0.21
TXN-14942;2026/04/27;Eco Group;Bogotá;Software;81;741.21;0.15
TXN-14943;2024/03/27;Acme SAS;Bogotá;Electrónica;94;194.58;0.02
TXN-14944;2024/10/11;Tech Corp;Medellín;Oficina;2;436.34;0.09
TXN-14945;2024/10/14;Bio Health;Barranquilla;Servicios;92;1302.62;0.1
TXN-14946;30-07-2026;Bio-Health;Cali;Servicios;71;205.6;N/A
TXN-14947;2025/10/18;Tech Corp;Barranquilla;Servicios;78;408.42;0.06
TXN-14948;2026/11/13;Bio Health;Bucaramanga;Electrónica;48;1350.23;0.12
TXN-14949;2026/09/04;Edu Corp;Medellín;Servicios;44;545.23;0.18
TXN-14950;2024/11/05;Eco Group;Cali;Oficina;73;756.78;0.14
TXN-14951;2024/01/04;Edu Corp;Cali;Software;24;973.82;0.01
TXN-14952;2024/04/25;Bio Health;Bogotá;Servicios;31;659.73;0.05
TXN-14953;2026/12/16;Neo Systems;Bogotá;Oficina;92;629.37;0.12
TXN-14954;;EduCorp;Barranqilla;Electrónica;29;198.58;0.09
TXN-14955;2025/08/03;Global Trade;Bogotá;Mobiliario;100;1496.08;0.1
TXN-14956;13-05-2024;Acme sas ;cali; Servicios ;74;1458.59;N/A
TXN-14957;2024/01/23;Neo Systems;Barranquilla;Software;44;1010.76;0.3
TXN-14958;2024/07/02;Global Trade;Cali;Oficina;4;210.15;0.08
TXN-14959;2026/06/13;Tech Corp;Bucaramanga;Servicios;23;459.84;0.06
TXN-14960;2024/03/31;Bio Health;Bogotá;Mobiliario;52;1287.74;0.16
TXN-14961;2025/12/14;Bio Health;Bogotá;Mobiliario;67;553.68;0.19
TXN-14962;2024/05/18;Global Trade;Cali;Servicios;15;506.71;0.13
TXN-14963;2026/09/11;Bio Health;Barranquilla;Mobiliario;2;1357.95;0.19
TXN-14964;2024/11/04;Tech Corp;Bogotá;Oficina;56;431.54;0.03
TXN-14965;2025/04/06;Eco Group;Barranquilla;Software;2;543.76;0.03
TXN-14966;2026/09/16;Edu Corp;Cali;Mobiliario;93;1122.66;0.05
TXN-14967;23-11-2025;Tech Corp;Medellin;electronica;43;56.88;0.14
TXN-14968;2024/09/12;Eco Group;Barranquilla;Software;92;1397.31;0.16
TXN-14969;2024/12/25;Eco Group;Bogotá;Servicios;36;1326.03;0.18
TXN-14970;2024/03/13;Edu Corp;Bogotá;Oficina;28;10.55;0.19
TXN-14971;2025/05/16;Edu Corp;Bogotá;Software;6;858.81;0.15
TXN-14972;2025/03/28;Global Trade;Barranquilla;Electrónica;28;1240.68;0.04
TXN-14973;2026/08/10;Neo Systems;Barranquilla;Mobiliario;58;622.32;0.27
TXN-14974;2024/01/21;Edu Corp;Bucaramanga;Servicios;11;1376.19;0.19
TXN-14975;2026/05/20;Global Trade;Barranquilla;Electrónica;48;15.28;0.04
tx_ 14976;2026/01/14;Acme sas ;Barranqilla;Electrónica;50;1113.58;0.06
TXN-14977;2026/05/02;Eco Group;Cali;Electrónica;58;1352.63;0.11
TXN-14978;2024/06/10;Bio Health;Bucaramanga;Oficina;73;1411.43;0.04
TXN-14979;2026/08/31;Tech Corp;Barranquilla;Mobiliario;38;1135.09;0.1
TXN-14980;2024/09/11;Edu Corp;Bogotá;Oficina;95;455.81;0.16
TXN-14981;2026/02/18;Bio-Health;medeLLin;Oficina;42;1247.8;0.08
TXN-14982;2025/11/12;Bio Health;Cali;Electrónica;55;1359.63;0.19
TXN-14983;2026/12/22;Edu Corp;Barranquilla;Electrónica;39;112.77;0.16
TXN-14984;2024/06/29;Tech Corp;Barranquilla;Servicios;42;132.51;0.06
TXN-14985;2026/05/21;Edu Corp;Medellín;Software;45;690.48;0.23
TXN-14986;2026/02/13;Eco Group;Bucaramanga;Mobiliario;79;689.25;0.28
